STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.7503112366230678,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIE,Liechtenstein,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.5049450653983353,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.9141928656361474,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.9541043400713436,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.1586206896551724,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.5195879904875149,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.1586206896551724,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.9541043400713436,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FSM,"Micronesia, Fed. Sts.",ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.6068416171224732,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.8151724137931033,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.5872536266349583,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.9417302615933412,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.898103448275862,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.8616905469678953,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.4030485136741974,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NRU,Nauru,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.7037931034482758,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.1586206896551724,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.9082086801426874,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.7962068965517242,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.9082086801426874,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.5195879904875149,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.7962068965517242,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.7962068965517242,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.898103448275862,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.8224015457788347,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.9541043400713436,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.6113793103448276,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.9541043400713436,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.5195879904875149,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SMR,San Marino,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.1586206896551724,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1.0,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.5195879904875149,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SRB,Serbia,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.8151724137931033,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYC,Seychelles,ITU_GCI_TECH_NAT_CCC,National CERT/CIRT/ CSIRT - TS1 (ITU GCI),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,0.1586206896551724,MEAN,Mean,ITU_GCI,Global Cybersecurity Index,0,Units,IX,Index,602,CCYY,A,Normal value,PU,Public
